Id,Label,type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,strongcompnum,modularity_class,stat_inf_class,clustering,eigencentrality
1004015,1004015,User,59,0,59,476001,0,476001,0,0,0,0,0.006785,0,0.000091,0,910,1,2193,0,0.057505
1004016,1004016,User,382,0,382,3048629,0,3048629,0,0,0,0,0.031588,0,0.000232,0,909,1,1919,0,0.37232
1004017,1004017,User,21,0,21,165115,0,165115,0,0,0,0,0.001536,0,0.000092,0,5915,0,1130,0,0.020468
1004018,1004018,User,83,0,83,1194312,0,1194312,0,0,0,0,0.009216,0,0.00011,0,2561,3,2037,0,0.080897
1004019,1004019,User,10,0,10,75670,0,75670,0,0,0,0,0.001255,0,0.000081,0,5979,1,197,0,0.009747
1004020,1004020,User,47,0,47,595186,0,595186,0,0,0,0,0.006933,0,0.000087,0,1327,3,2389,0,0.045809
1004021,1004021,User,439,0,439,4617716,0,4617716,0,0,0,0,0.03609,0,0.000363,0,1326,3,1471,0,0.427875
1004022,1004022,User,244,0,244,2163517,0,2163517,0,0,0,0,0.025779,0,0.000139,0,1325,3,776,0,0.237817
1004023,1004023,User,54,0,54,466015,0,466015,0,0,0,0,0.007633,0,0.000087,0,1881,2,134,0,0.052632
1004024,1004024,User,133,0,133,872130,0,872130,0,0,0,0,0.009811,0,0.000128,0,3591,0,1992,0,0.12963
1004025,1004025,User,17,0,17,152448,0,152448,0,0,0,0,0.000881,0,0.000103,0,5433,0,753,0,0.016569
1004026,1004026,User,175,0,175,1549537,0,1549537,0,0,0,0,0.01965,0,0.000121,0,1880,2,1880,0,0.170565
1004027,1004027,User,31,0,31,452845,0,452845,0,0,0,0,0.004079,0,0.000087,0,4936,2,990,0,0.030214
1004028,1004028,User,307,0,307,2639480,0,2639480,0,0,0,0,0.027202,0,0.000268,0,2560,4,1991,0,0.29922
1004029,1004029,User,42,0,42,304666,0,304666,0,0,0,0,0.003413,0,0.000097,0,785,1,2593,0,0.040936
1004030,1004030,User,67,0,67,556319,0,556319,0,0,0,0,0.008476,0,0.000096,0,1879,4,1968,0,0.065302
1004031,1004031,User,30,0,30,263386,0,263386,0,0,0,0,0.002776,0,0.000091,0,1878,3,1993,0,0.02924
1004032,1004032,User,91,0,91,1308159,0,1308159,0,0,0,0,0.011323,0,0.000105,0,1324,3,142,0,0.088694
1004033,1004033,User,378,0,378,3578443,0,3578443,0,0,0,0,0.034002,0,0.000246,0,1877,4,1234,0,0.368421
1004034,1004034,User,66,0,66,669839,0,669839,0,0,0,0,0.008771,0,0.000096,0,384,1,517,0,0.064327
1004035,1004035,User,34,0,34,379335,0,379335,0,0,0,0,0.004604,0,0.00009,0,1876,0,1917,0,0.033138
1004036,1004036,User,73,0,73,525865,0,525865,0,0,0,0,0.006956,0,0.000103,0,3782,4,1925,0,0.07115
1004037,1004037,User,31,0,31,226814,0,226814,0,0,0,0,0.002642,0,0.000092,0,908,1,2501,0,0.030214
1004038,1004038,User,16,0,16,132536,0,132536,0,0,0,0,0.001764,0,0.000117,0,5654,1,198,0,0.015595
1004039,1004039,User,34,0,34,402596,0,402596,0,0,0,0,0.004102,0,0.000087,0,4251,0,84,0,0.033138
1004040,1004040,User,98,0,98,910999,0,910999,0,0,0,0,0.009228,0,0.00011,0,3338,3,1128,0,0.095517
1004041,1004041,User,485,0,485,4357233,0,4357233,0,0,0,0,0.037544,0,0.000383,0,1323,3,2648,0,0.47271
1004042,1004042,User,242,0,242,2333608,0,2333608,0,0,0,0,0.024753,0,0.000148,0,1322,3,1965,0,0.235867
1004043,1004043,User,82,0,82,795595,0,795595,0,0,0,0,0.00999,0,0.000096,0,3590,4,1760,0,0.079922
1004044,1004044,User,32,0,32,313566,0,313566,0,0,0,0,0.002781,0,0.000104,0,5026,0,1997,0,0.031189
1004045,1004045,User,21,0,21,178246,0,178246,0,0,0,0,0.001044,0,0.0001,0,5469,3,196,0,0.020468
1004046,1004046,User,22,0,22,227662,0,227662,0,0,0,0,0.002956,0,0.000082,0,5025,1,1011,0,0.021442
1004047,1004047,User,30,0,30,485297,0,485297,0,0,0,0,0.00437,0,0.000086,0,3781,3,2471,0,0.02924
1004048,1004048,User,423,0,423,3918558,0,3918558,0,0,0,0,0.033324,0,0.000417,0,784,5,1776,0,0.412281
1004049,1004049,User,208,0,208,2279081,0,2279081,0,0,0,0,0.018351,0,0.000179,0,1875,3,362,0,0.202729
1004050,1004050,User,101,0,101,1114697,0,1114697,0,0,0,0,0.012963,0,0.00012,0,1874,2,1730,0,0.098441
1004051,1004051,User,55,0,55,377603,0,377603,0,0,0,0,0.005134,0,0.000119,0,3032,1,2279,0,0.053606
1004052,1004052,User,21,0,21,235451,0,235451,0,0,0,0,0.002814,0,0.000083,0,383,0,1073,0,0.020468
1004053,1004053,User,299,0,299,2706497,0,2706497,0,0,0,0,0.027072,0,0.000199,0,1321,3,2590,0,0.291423
1004054,1004054,User,366,0,366,3384331,0,3384331,0,0,0,0,0.029205,0,0.000295,0,2559,1,1854,0,0.356725
1004055,1004055,User,235,0,235,1912609,0,1912609,0,0,0,0,0.020398,0,0.000173,0,3589,3,1940,0,0.229045
1004056,1004056,User,11,0,11,75931,0,75931,0,0,0,0,0.001182,0,0.000081,0,1873,0,1477,0,0.010721
1004057,1004057,User,23,0,23,207609,0,207609,0,0,0,0,0.002319,0,0.000087,0,5611,2,2451,0,0.022417
1004058,1004058,User,277,0,277,2451245,0,2451245,0,0,0,0,0.030165,0,0.000141,0,1320,3,2704,0,0.269981
1004059,1004059,User,19,0,19,108873,0,108873,0,0,0,0,0.002393,0,0.000086,0,5653,4,1936,0,0.018519
1004060,1004060,User,133,0,133,1316414,0,1316414,0,0,0,0,0.01639,0,0.000111,0,2800,3,617,0,0.12963
1004061,1004061,User,20,0,20,176170,0,176170,0,0,0,0,0.000641,0,0.000105,0,5943,3,2005,0,0.019493
1004062,1004062,User,203,0,203,1849674,0,1849674,0,0,0,0,0.017966,0,0.000185,0,4084,0,2461,0,0.197856
1004063,1004063,User,31,0,31,338881,0,338881,0,0,0,0,0.004972,0,0.000086,0,1872,0,2241,0,0.030214
1004064,1004064,User,558,0,558,4152813,0,4152813,0,0,0,0,0.041763,0,0.000364,0,78,1,2006,0,0.54386
1004066,1004066,User,55,0,55,484721,0,484721,0,0,0,0,0.008124,0,0.000085,0,3337,1,548,0,0.053606
1004067,1004067,User,41,0,41,276663,0,276663,0,0,0,0,0.004166,0,0.000088,0,3031,0,611,0,0.039961
1004068,1004068,User,9,0,9,104817,0,104817,0,0,0,0,0.000897,0,0.000082,0,5787,0,206,0,0.008772
1004069,1004069,User,17,0,17,209699,0,209699,0,0,0,0,0.001529,0,0.000085,0,5363,0,160,0,0.016569
1004070,1004070,User,75,0,75,869242,0,869242,0,0,0,0,0.01014,0,0.000097,0,1871,2,1744,0,0.073099
1004071,1004071,User,57,0,57,514376,0,514376,0,0,0,0,0.006898,0,0.000096,0,3336,4,1893,0,0.055556
1004072,1004072,User,136,0,136,1280935,0,1280935,0,0,0,0,0.015542,0,0.000115,0,3588,1,1928,0,0.132554
1004075,1004075,User,31,0,31,354730,0,354730,0,0,0,0,0.004801,0,0.000084,0,1870,2,2196,0,0.030214
1004076,1004076,User,27,0,27,223448,0,223448,0,0,0,0,0.003005,0,0.000091,0,4617,4,198,0,0.026316
1004077,1004077,User,130,0,130,1319038,0,1319038,0,0,0,0,0.015332,0,0.000113,0,3780,3,1390,0,0.126706
1004078,1004078,User,141,0,141,1209401,0,1209401,0,0,0,0,0.01538,0,0.000117,0,77,4,2203,0,0.137427
1004079,1004079,User,266,0,266,2611175,0,2611175,0,0,0,0,0.024503,0,0.000227,0,76,1,2203,0,0.259259
1004080,1004080,User,50,0,50,608989,0,608989,0,0,0,0,0.007996,0,0.000087,0,2799,2,165,0,0.048733
1004081,1004081,User,26,0,26,238591,0,238591,0,0,0,0,0.004214,0,0.000083,0,4372,1,2009,0,0.025341
1004082,1004082,User,75,0,75,636888,0,636888,0,0,0,0,0.00897,0,0.000104,0,907,4,609,0,0.073099
1004083,1004083,User,430,0,430,3482446,0,3482446,0,0,0,0,0.034435,0,0.000279,0,382,3,1901,0,0.419103
1004084,1004084,User,96,0,96,952395,0,952395,0,0,0,0,0.006518,0,0.000142,0,381,1,1602,0,0.093567
1004085,1004085,User,453,0,453,4094743,0,4094743,0,0,0,0,0.036229,0,0.000332,0,1112,4,625,0,0.44152
1004086,1004086,User,185,0,185,1938500,0,1938500,0,0,0,0,0.016051,0,0.000206,0,1869,5,1275,0,0.180312
1004088,1004088,User,242,0,242,2003034,0,2003034,0,0,0,0,0.017912,0,0.000275,0,3587,4,2065,0,0.235867
1004089,1004089,User,392,0,392,3848230,0,3848230,0,0,0,0,0.038514,0,0.000218,0,380,4,1136,0,0.382066
1004090,1004090,User,106,0,106,1012335,0,1012335,0,0,0,0,0.009641,0,0.000121,0,906,1,1695,0,0.103314
1004091,1004091,User,64,0,64,526756,0,526756,0,0,0,0,0.006071,0,0.000104,0,3586,4,1282,0,0.062378
1004092,1004092,User,39,0,39,286054,0,286054,0,0,0,0,0.004681,0,0.00009,0,4371,4,731,0,0.038012
1004093,1004093,User,92,0,92,902859,0,902859,0,0,0,0,0.011523,0,0.000097,0,905,1,2103,0,0.089669
1004094,1004094,User,151,0,151,1568731,0,1568731,0,0,0,0,0.016157,0,0.000145,0,3029,0,1435,0,0.147173
1004097,1004097,User,20,0,20,139952,0,139952,0,0,0,0,0.00288,0,0.000082,0,1868,0,1188,0,0.019493
1004098,1004098,User,67,0,67,948155,0,948155,0,0,0,0,0.007706,0,0.000104,0,1867,3,2554,0,0.065302
1004099,1004099,User,70,0,70,648252,0,648252,0,0,0,0,0.008081,0,0.000102,0,1866,0,1469,0,0.068226
1004101,1004101,User,53,0,53,544711,0,544711,0,0,0,0,0.006549,0,0.000182,0,3028,2,1248,0,0.051657
1004102,1004102,User,58,0,58,328503,0,328503,0,0,0,0,0.00364,0,0.000108,0,4893,3,2554,0,0.05653
1004103,1004103,User,76,0,76,598458,0,598458,0,0,0,0,0.007128,0,0.000101,0,3027,1,196,0,0.074074
1004104,1004104,User,83,0,83,941681,0,941681,0,0,0,0,0.011477,0,0.000099,0,2798,3,199,0,0.080897
1004105,1004105,User,33,0,33,194710,0,194710,0,0,0,0,0.00245,0,0.000103,0,5319,4,2015,0,0.032164
1004106,1004106,User,15,0,15,94472,0,94472,0,0,0,0,0.001252,0,0.000088,0,5551,4,126,0,0.01462
1004107,1004107,User,195,0,195,2265435,0,2265435,0,0,0,0,0.022513,0,0.000136,0,75,3,1920,0,0.190058
1004108,1004108,User,18,0,18,171107,0,171107,0,0,0,0,0.001788,0,0.000086,0,1865,1,2061,0,0.017544
1004109,1004109,User,19,0,19,248036,0,248036,0,0,0,0,0.002847,0,0.000085,0,2558,2,1831,0,0.018519
1004110,1004110,User,15,0,15,150119,0,150119,0,0,0,0,0.00107,0,0.000131,0,4656,1,2563,0,0.01462
1004111,1004111,User,28,0,28,248563,0,248563,0,0,0,0,0.003223,0,0.000086,0,1864,0,2684,0,0.02729
1004112,1004112,User,166,0,166,1654271,0,1654271,0,0,0,0,0.016722,0,0.000144,0,3585,3,1929,0,0.161793
1004114,1004114,User,91,0,91,974011,0,974011,0,0,0,0,0.009997,0,0.000105,0,1863,1,2657,0,0.088694
1004115,1004115,User,283,0,283,2816358,0,2816358,0,0,0,0,0.027481,0,0.000181,0,1319,3,1977,0,0.275828
1004116,1004116,User,235,0,235,2611597,0,2611597,0,0,0,0,0.02571,0,0.000219,0,1862,3,2021,0,0.229045
1004117,1004117,User,120,0,120,1523172,0,1523172,0,0,0,0,0.014064,0,0.000114,0,4165,3,269,0,0.116959
1004118,1004118,User,120,0,120,1261040,0,1261040,0,0,0,0,0.013769,0,0.000121,0,1861,5,347,0,0.116959
1004119,1004119,User,37,0,37,360131,0,360131,0,0,0,0,0.003397,0,0.000098,0,5183,3,1843,0,0.036062
1004120,1004120,User,29,0,29,189606,0,189606,0,0,0,0,0.003429,0,0.000086,0,4250,0,1252,0,0.028265
1004121,1004121,User,78,0,78,812441,0,812441,0,0,0,0,0.009048,0,0.0001,0,2557,3,549,0,0.076023
1004122,1004122,User,171,0,171,1590849,0,1590849,0,0,0,0,0.017375,0,0.000131,0,1318,3,1947,0,0.166667
1004123,1004123,User,55,0,55,370729,0,370729,0,0,0,0,0.006342,0,0.000098,0,3779,3,1754,0,0.053606
1004124,1004124,User,149,0,149,1350161,0,1350161,0,0,0,0,0.01604,0,0.000133,0,4249,3,2345,0,0.145224
1004126,1004126,User,190,0,190,1875299,0,1875299,0,0,0,0,0.02036,0,0.000144,0,3584,3,2289,0,0.185185
1004127,1004127,User,57,0,57,726058,0,726058,0,0,0,0,0.005106,0,0.000118,0,3778,3,2246,0,0.055556
1004128,1004128,User,34,0,34,276249,0,276249,0,0,0,0,0.003228,0,0.000095,0,5119,1,972,0,0.033138
1004129,1004129,User,18,0,18,172397,0,172397,0,0,0,0,0.001672,0,0.000089,0,5891,1,2132,0,0.017544
1004130,1004130,User,106,0,106,1418637,0,1418637,0,0,0,0,0.013382,0,0.0001,0,2556,3,132,0,0.103314
1004131,1004131,User,70,0,70,722849,0,722849,0,0,0,0,0.007062,0,0.000125,0,4248,2,103,0,0.068226
1004132,1004132,User,86,0,86,1047136,0,1047136,0,0,0,0,0.011386,0,0.000093,0,1860,0,2709,0,0.083821
1004133,1004133,User,68,0,68,523343,0,523343,0,0,0,0,0.00647,0,0.000107,0,1859,3,619,0,0.066277
1004134,1004134,User,63,0,63,513509,0,513509,0,0,0,0,0.004839,0,0.000101,0,1111,1,1613,0,0.061404
1004135,1004135,User,41,0,41,512109,0,512109,0,0,0,0,0.00464,0,0.000097,0,5362,0,1922,0,0.039961
1004136,1004136,User,22,0,22,336836,0,336836,0,0,0,0,0.001432,0,0.000092,0,5361,1,1997,0,0.021442
1004137,1004137,User,43,0,43,378063,0,378063,0,0,0,0,0.005326,0,0.000087,0,3777,4,106,0,0.04191
1004138,1004138,User,42,0,42,503620,0,503620,0,0,0,0,0.006398,0,0.000087,0,2555,0,917,0,0.040936
1004139,1004139,User,207,0,207,2003714,0,2003714,0,0,0,0,0.016424,0,0.000199,0,1858,4,1831,0,0.201754
1004140,1004140,User,418,0,418,3560105,0,3560105,0,0,0,0,0.03712,0,0.000237,0,1857,3,2154,0,0.407407
1004141,1004141,User,133,0,133,1392695,0,1392695,0,0,0,0,0.015543,0,0.000113,0,1856,4,815,0,0.12963
1004142,1004142,User,17,0,17,129173,0,129173,0,0,0,0,0.001641,0,0.000084,0,6012,2,2035,0,0.016569
1004144,1004144,User,82,0,82,744150,0,744150,0,0,0,0,0.010356,0,0.000097,0,4633,1,2264,0,0.079922
1004145,1004145,User,18,0,18,162490,0,162490,0,0,0,0,0.001904,0,0.000084,0,3335,0,87,0,0.017544
1004147,1004147,User,29,0,29,423524,0,423524,0,0,0,0,0.003919,0,0.0001,0,4247,2,2037,0,0.028265
1004148,1004148,User,53,0,53,737840,0,737840,0,0,0,0,0.007167,0,0.000092,0,1317,3,1796,0,0.051657
1004149,1004149,User,24,0,24,242504,0,242504,0,0,0,0,0.003308,0,0.000085,0,4370,0,754,0,0.023392
1004150,1004150,User,223,0,223,1926363,0,1926363,0,0,0,0,0.02088,0,0.000167,0,1854,3,2030,0,0.217349
1004152,1004152,User,78,0,78,779474,0,779474,0,0,0,0,0.008803,0,0.000099,0,4733,1,2263,0,0.076023
1004153,1004153,User,90,0,90,985855,0,985855,0,0,0,0,0.008213,0,0.000136,0,3776,3,515,0,0.087719
1004155,1004155,User,41,0,41,414898,0,414898,0,0,0,0,0.004199,0,0.000129,0,4732,3,191,0,0.039961
1004156,1004156,User,203,0,203,2737648,0,2737648,0,0,0,0,0.01906,0,0.000195,0,379,3,1817,0,0.197856
1004157,1004157,User,31,0,31,259381,0,259381,0,0,0,0,0.002513,0,0.000096,0,4246,2,1288,0,0.030214
1004158,1004158,User,13,0,13,105279,0,105279,0,0,0,0,0.000981,0,0.000127,0,5722,5,2332,0,0.012671
1004159,1004159,User,10,0,10,91575,0,91575,0,0,0,0,0.001701,0,0.00008,0,5890,1,826,0,0.009747
1004160,1004160,User,76,0,76,764187,0,764187,0,0,0,0,0.008288,0,0.000108,0,2554,3,2509,0,0.074074
1004161,1004161,User,241,0,241,1949213,0,1949213,0,0,0,0,0.01581,0,0.000304,0,3026,1,2012,0,0.234893
1004162,1004162,User,72,0,72,682139,0,682139,0,0,0,0,0.007515,0,0.000104,0,3582,4,1165,0,0.070175
1004163,1004163,User,11,0,11,121799,0,121799,0,0,0,0,0.001314,0,0.000083,0,5360,0,2153,0,0.010721
1004164,1004164,User,27,0,27,273939,0,273939,0,0,0,0,0.003272,0,0.000085,0,5475,1,2051,0,0.026316
1004165,1004165,User,30,0,30,218914,0,218914,0,0,0,0,0.002743,0,0.000093,0,5550,1,1746,0,0.02924
1004166,1004166,User,12,0,12,76492,0,76492,0,0,0,0,0.001116,0,0.000082,0,904,5,2241,0,0.011696
1004167,1004167,User,281,0,281,2815284,0,2815284,0,0,0,0,0.031546,0,0.000153,0,1110,1,2031,0,0.273879
1004168,1004168,User,55,0,55,569871,0,569871,0,0,0,0,0.004257,0,0.000188,0,1853,4,145,0,0.053606
1004170,1004170,User,54,0,54,551429,0,551429,0,0,0,0,0.006971,0,0.000088,0,1852,1,123,0,0.052632
1004171,1004171,User,86,0,86,645403,0,645403,0,0,0,0,0.009251,0,0.00012,0,3775,4,2572,0,0.083821
1004172,1004172,User,40,0,40,425438,0,425438,0,0,0,0,0.006089,0,0.000115,0,1851,4,646,0,0.038986
1004173,1004173,User,36,0,36,444779,0,444779,0,0,0,0,0.005316,0,0.000087,0,903,3,216,0,0.035088
1004174,1004174,User,22,0,22,299654,0,299654,0,0,0,0,0.00255,0,0.00009,0,5332,1,2051,0,0.021442
1004175,1004175,User,58,0,58,482829,0,482829,0,0,0,0,0.005419,0,0.000107,0,4862,4,564,0,0.05653
1004176,1004176,User,9,0,9,111651,0,111651,0,0,0,0,0.001445,0,0.00008,0,5474,2,659,0,0.008772
1004177,1004177,User,82,0,82,1058708,0,1058708,0,0,0,0,0.010885,0,0.000096,0,1316,2,2163,0,0.079922
1004179,1004179,User,103,0,103,1076388,0,1076388,0,0,0,0,0.01149,0,0.000119,0,4588,1,1716,0,0.10039
1004180,1004180,User,54,0,54,531531,0,531531,0,0,0,0,0.005199,0,0.000108,0,3581,0,141,0,0.052632
1004181,1004181,User,72,0,72,465343,0,465343,0,0,0,0,0.006016,0,0.000107,0,4015,4,2054,0,0.070175
1004183,1004183,User,209,0,209,1809154,0,1809154,0,0,0,0,0.02053,0,0.000158,0,74,3,2562,0,0.203704
1004184,1004184,User,16,0,16,127039,0,127039,0,0,0,0,0.001535,0,0.000084,0,5359,0,1699,0,0.015595
1004185,1004185,User,27,0,27,192080,0,192080,0,0,0,0,0.002513,0,0.000086,0,4802,3,2162,0,0.026316
1004186,1004186,User,349,0,349,2448401,0,2448401,0,0,0,0,0.031759,0,0.000192,0,3025,3,414,0,0.340156
1004187,1004187,User,36,0,36,413040,0,413040,0,0,0,0,0.00248,0,0.000118,0,4731,1,1641,0,0.035088
1004188,1004188,User,27,0,27,241663,0,241663,0,0,0,0,0.002352,0,0.000089,0,4934,0,1586,0,0.026316
1004189,1004189,User,18,0,18,204706,0,204706,0,0,0,0,0.001833,0,0.000084,0,5858,1,258,0,0.017544
1004190,1004190,User,50,0,50,389899,0,389899,0,0,0,0,0.006828,0,0.000088,0,902,3,533,0,0.048733
1004193,1004193,User,142,0,142,1443905,0,1443905,0,0,0,0,0.015261,0,0.000123,0,3334,1,844,0,0.138402
1004194,1004194,User,101,0,101,842664,0,842664,0,0,0,0,0.010133,0,0.00011,0,3333,1,1196,0,0.098441
1004196,1004196,User,20,0,20,164195,0,164195,0,0,0,0,0.001341,0,0.000104,0,5755,1,2782,0,0.019493
1004197,1004197,User,14,0,14,130050,0,130050,0,0,0,0,0.002403,0,0.000082,0,3332,2,2061,0,0.013645
1004198,1004198,User,30,0,30,231643,0,231643,0,0,0,0,0.002871,0,0.000089,0,3331,3,597,0,0.02924
1004199,1004199,User,26,0,26,256445,0,256445,0,0,0,0,0.003248,0,0.000089,0,73,4,1317,0,0.025341
1004200,1004200,User,28,0,28,342596,0,342596,0,0,0,0,0.004476,0,0.000084,0,5302,2,2064,0,0.02729
1004203,1004203,User,85,0,85,935533,0,935533,0,0,0,0,0.009791,0,0.000118,0,1850,4,281,0,0.082846
1004204,1004204,User,148,0,148,1903560,0,1903560,0,0,0,0,0.019151,0,0.000111,0,2797,2,1851,0,0.14425
1004206,1004206,User,28,0,28,322874,0,322874,0,0,0,0,0.003248,0,0.000087,0,4729,5,1082,0,0.02729
1004207,1004207,User,129,0,129,1335285,0,1335285,0,0,0,0,0.009059,0,0.000166,0,5100,1,1618,0,0.125731
1004208,1004208,User,26,0,26,268784,0,268784,0,0,0,0,0.002515,0,0.000088,0,1849,1,88,0,0.025341
1004209,1004209,User,17,0,17,157881,0,157881,0,0,0,0,0.001778,0,0.000086,0,4587,0,163,0,0.016569
1004210,1004210,User,64,0,64,766279,0,766279,0,0,0,0,0.007139,0,0.000095,0,4245,3,1789,0,0.062378
1004213,1004213,User,218,0,218,2898747,0,2898747,0,0,0,0,0.024501,0,0.000155,0,1315,3,1983,0,0.212476
1004215,1004215,User,171,0,171,1641548,0,1641548,0,0,0,0,0.018407,0,0.000133,0,1848,1,922,0,0.166667
1004216,1004216,User,16,0,16,179050,0,179050,0,0,0,0,0.001822,0,0.000083,0,5411,0,2241,0,0.015595
1004217,1004217,User,215,0,215,2417147,0,2417147,0,0,0,0,0.02354,0,0.000148,0,1847,0,2856,0,0.209552
1004218,1004218,User,50,0,50,438703,0,438703,0,0,0,0,0.005981,0,0.000096,0,4164,4,560,0,0.048733
1004220,1004220,User,135,0,135,988439,0,988439,0,0,0,0,0.01368,0,0.000123,0,72,4,1423,0,0.131579
1004221,1004221,User,56,0,56,585132,0,585132,0,0,0,0,0.004167,0,0.000116,0,71,1,2812,0,0.054581
1004222,1004222,User,69,0,69,710606,0,710606,0,0,0,0,0.007252,0,0.000102,0,4835,1,1417,0,0.067251
1004223,1004223,User,92,0,92,786695,0,786695,0,0,0,0,0.01027,0,0.000104,0,1846,3,59,0,0.089669
1004224,1004224,User,168,0,168,1450383,0,1450383,0,0,0,0,0.014293,0,0.000146,0,4083,1,2711,0,0.163743
1004225,1004225,User,76,0,76,663978,0,663978,0,0,0,0,0.007162,0,0.000151,0,1845,1,788,0,0.074074
1004226,1004226,User,20,0,20,192495,0,192495,0,0,0,0,0.003058,0,0.000082,0,4369,0,2702,0,0.019493
1004227,1004227,User,676,0,676,4836540,0,4836540,0,0,0,0,0.046338,0,0.000421,0,2553,3,1100,0,0.658869
1004228,1004228,User,11,0,11,100315,0,100315,0,0,0,0,0.002149,0,0.00008,0,2796,2,77,0,0.010721
1004229,1004229,User,27,0,27,249046,0,249046,0,0,0,0,0.003188,0,0.000085,0,3773,4,75,0,0.026316
1004231,1004231,User,35,0,35,339704,0,339704,0,0,0,0,0.005608,0,0.000084,0,4516,2,2377,0,0.034113
1004232,1004232,User,34,0,34,306063,0,306063,0,0,0,0,0.004391,0,0.000085,0,377,0,2723,0,0.033138
1004233,1004233,User,79,0,79,781557,0,781557,0,0,0,0,0.009983,0,0.000095,0,1844,1,1730,0,0.076998
1004234,1004234,User,85,0,85,779109,0,779109,0,0,0,0,0.010232,0,0.000098,0,4933,1,1159,0,0.082846
1004235,1004235,User,76,0,76,714907,0,714907,0,0,0,0,0.007061,0,0.000113,0,5241,4,1672,0,0.074074
1004236,1004236,User,34,0,34,319915,0,319915,0,0,0,0,0.003214,0,0.000094,0,3330,0,2854,0,0.033138
1004237,1004237,User,67,0,67,783845,0,783845,0,0,0,0,0.009044,0,0.000092,0,1843,0,2094,0,0.065302
1004238,1004238,User,469,0,469,4350638,0,4350638,0,0,0,0,0.039671,0,0.000277,0,1109,3,2010,0,0.457115
1004239,1004239,User,40,0,40,502597,0,502597,0,0,0,0,0.004491,0,0.000095,0,3772,3,2037,0,0.038986
1004240,1004240,User,39,0,39,383206,0,383206,0,0,0,0,0.004491,0,0.000091,0,1108,3,197,0,0.038012
1004241,1004241,User,51,0,51,550254,0,550254,0,0,0,0,0.005296,0,0.000097,0,3329,0,1446,0,0.049708
1004242,1004242,User,75,0,75,940866,0,940866,0,0,0,0,0.008389,0,0.000103,0,4082,3,322,0,0.073099
1004243,1004243,User,84,0,84,1126155,0,1126155,0,0,0,0,0.007869,0,0.000138,0,783,3,2412,0,0.081871
1004245,1004245,User,56,0,56,661031,0,661031,0,0,0,0,0.006705,0,0.000099,0,2552,3,1962,0,0.054581
1004246,1004246,User,22,0,22,205272,0,205272,0,0,0,0,0.002269,0,0.000087,0,5182,2,1455,0,0.021442
1004247,1004247,User,48,0,48,508045,0,508045,0,0,0,0,0.005497,0,0.000095,0,5473,3,163,0,0.046784
1004248,1004248,User,51,0,51,600850,0,600850,0,0,0,0,0.006507,0,0.000089,0,2551,3,2188,0,0.049708
1004249,1004249,User,58,0,58,573886,0,573886,0,0,0,0,0.006054,0,0.000096,0,4163,3,817,0,0.05653
1004250,1004250,User,175,0,175,2156346,0,2156346,0,0,0,0,0.015469,0,0.000181,0,1842,3,2784,0,0.170565
1004251,1004251,User,56,0,56,456898,0,456898,0,0,0,0,0.007665,0,0.000089,0,4162,1,427,0,0.054581
1004252,1004252,User,53,0,53,551830,0,551830,0,0,0,0,0.004672,0,0.000112,0,4616,3,2086,0,0.051657
1004253,1004253,User,183,0,183,1629386,0,1629386,0,0,0,0,0.01688,0,0.00015,0,901,1,2028,0,0.178363
1004254,1004254,User,13,0,13,119846,0,119846,0,0,0,0,0.001991,0,0.000081,0,3328,2,1547,0,0.012671
1004255,1004255,User,27,0,27,258589,0,258589,0,0,0,0,0.001477,0,0.000102,0,4728,1,570,0,0.026316
1004257,1004257,User,77,0,77,567971,0,567971,0,0,0,0,0.006616,0,0.000104,0,900,4,2424,0,0.075049
1004258,1004258,User,209,0,209,1883517,0,1883517,0,0,0,0,0.022905,0,0.000137,0,376,5,1050,0,0.203704
1004259,1004259,User,16,0,16,174728,0,174728,0,0,0,0,0.001726,0,0.000159,0,5358,0,570,0,0.015595
1004260,1004260,User,176,0,176,1354381,0,1354381,0,0,0,0,0.016506,0,0.000157,0,1841,3,1367,0,0.17154
1004261,1004261,User,165,0,165,1892804,0,1892804,0,0,0,0,0.015922,0,0.000146,0,70,3,2025,0,0.160819
1004262,1004262,User,25,0,25,250783,0,250783,0,0,0,0,0.002257,0,0.000087,0,4871,3,2038,0,0.024366
1004263,1004263,User,27,0,27,241548,0,241548,0,0,0,0,0.003793,0,0.000083,0,375,0,601,0,0.026316
1004264,1004264,User,14,0,14,153279,0,153279,0,0,0,0,0.001964,0,0.000082,0,899,2,424,0,0.013645
1004265,1004265,User,116,0,116,1223771,0,1223771,0,0,0,0,0.012627,0,0.000118,0,898,3,2576,0,0.11306
1004266,1004266,User,44,0,44,347340,0,347340,0,0,0,0,0.003373,0,0.000095,0,4244,0,2338,0,0.042885
1004268,1004268,User,185,0,185,1390049,0,1390049,0,0,0,0,0.015261,0,0.000165,0,1314,1,737,0,0.180312
1004269,1004269,User,128,0,128,1136557,0,1136557,0,0,0,0,0.013446,0,0.000122,0,3327,1,2728,0,0.124756
1004270,1004270,User,15,0,15,135287,0,135287,0,0,0,0,0.001056,0,0.000093,0,5410,0,637,0,0.01462
