Id,Label,type,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,modularity_class,stat_inf_class,eigencentrality,clustering,triangles
Frappucino Scarf Knitting Kit,Frappucino Scarf Knitting Kit,Product,17,1070,5,0.444501,0.462104,0,0.001023,0.001023,0.00007,0,6,464,0.017502,0.779412,106
Antique Silver T-Light Glass,Antique Silver T-Light Glass,Product,1414,265696,4,0.671531,0.764646,0.009658,0.053909,0.053909,0.002731,0,18,200,0.922677,0.268634,267983
Card Billboard Font,Card Billboard Font,Product,890,118210,4,0.589306,0.663744,0.001197,0.043616,0.043616,0.001098,0,21,584,0.741161,0.460801,182295
Red Hearts Light Chain,Red Hearts Light Chain,Product,108,8325,5,0.477952,0.499072,0.000112,0.003474,0.003474,0.000187,0,6,328,0.06111,0.656975,3796
Large Cake Towel Pink Spots,Large Cake Towel Pink Spots,Product,247,25524,5,0.50153,0.533003,0.000431,0.00761,0.00761,0.000437,0,6,329,0.133579,0.467825,14213
Gaolers Keys Decorative Garden,Gaolers Keys Decorative Garden,Product,64,4536,5,0.473979,0.490367,0,0.0045,0.0045,0.000095,0,18,286,0.076711,0.922123,1859
Single Wire Hook Ivory Heart,Single Wire Hook Ivory Heart,Product,88,7184,5,0.473637,0.493322,0.000021,0.005177,0.005177,0.00014,0,18,25,0.088135,0.761494,2915
Pack Of 12 Red Apple Tissues,Pack Of 12 Red Apple Tissues,Product,163,12926,4,0.484843,0.510802,0.000003,0.010893,0.010893,0.00016,0,24,212,0.18469,0.856775,11312
Button Box,Button Box,Product,818,104004,4,0.578901,0.649511,0.000904,0.040681,0.040681,0.000992,0,6,776,0.691137,0.482237,161141
Large Deco Jewellery Stand,Large Deco Jewellery Stand,Product,42,2470,4,0.457766,0.475569,0,0.002447,0.002447,0.00008,0,3,789,0.041716,0.989547,852
Daisy Notebook,Daisy Notebook,Product,25,1389,5,0.45945,0.474768,0,0.002025,0.002025,0.000069,0,6,393,0.034703,0.993333,298
Retro Pill Box Key Chain The King,Retro Pill Box Key Chain The King,Product,32,2747,5,0.418876,0.441422,0.000014,0.000786,0.000786,0.00011,0,6,805,0.013869,0.754032,374
Birds Mobile Vintage Design,Birds Mobile Vintage Design,Product,1,52,6,0.319722,0.326547,0,0.000006,0.000006,0.000058,0,6,242,0.000119,0,0
Hippy Chic Decorative Parasol,Hippy Chic Decorative Parasol,Product,8,530,5,0.387159,0.406265,0,0.000202,0.000202,0.000071,0,6,328,0.003605,0.892857,25
3d Christmas Stamps Stickers,3d Christmas Stamps Stickers,Product,265,27129,4,0.500573,0.534502,0.00003,0.015745,0.015745,0.000279,0,24,45,0.267155,0.733934,25673
Doily Thank You Card,Doily Thank You Card,Product,80,7459,5,0.475871,0.493926,0.000007,0.004849,0.004849,0.000132,0,24,401,0.082492,0.800949,2531
Glass Chalice Blue Small,Glass Chalice Blue Small,Product,65,5571,5,0.470493,0.488112,0.000133,0.001768,0.001768,0.000192,0,6,276,0.031306,0.554327,1153
Heart Shaped Holly Wreath,Heart Shaped Holly Wreath,Product,162,14152,4,0.484933,0.51077,0.000015,0.008827,0.008827,0.00018,0,24,522,0.15002,0.730235,9523
Wooden Tree Christmas Scandinavian,Wooden Tree Christmas Scandinavian,Product,733,107437,4,0.567503,0.632641,0.000852,0.036599,0.036599,0.001035,0,24,727,0.622813,0.506836,135602
Chick Grey Hot Water Bottle,Chick Grey Hot Water Bottle,Product,475,51682,4,0.533564,0.581459,0.000112,0.028017,0.028017,0.000483,0,24,607,0.475013,0.682123,76790
Blue Rose Fabric Mirror,Blue Rose Fabric Mirror,Product,218,17905,4,0.499049,0.527577,0.000144,0.00884,0.00884,0.000282,0,6,183,0.153307,0.594428,14060
Red Rocking Horse Hand Painted,Red Rocking Horse Hand Painted,Product,379,37299,4,0.516949,0.559283,0.000049,0.022355,0.022355,0.000372,0,24,9,0.379135,0.733104,52513
Pack Of 12 Paisley Park Tissues,Pack Of 12 Paisley Park Tissues,Product,339,41351,4,0.512305,0.551245,0.000029,0.021316,0.021316,0.000388,0,24,428,0.361447,0.778482,44600
Set Of 3 Wooden Sleigh Decorations,Set Of 3 Wooden Sleigh Decorations,Product,655,75106,4,0.554663,0.616184,0.000345,0.035068,0.035068,0.000709,0,24,532,0.594861,0.579074,124029
Hawaiian Grass Skirt,Hawaiian Grass Skirt,Product,9,892,5,0.39509,0.415085,0.000005,0.000264,0.000264,0.000083,0,6,293,0.004585,0.666667,24
Wrap Folk Art,Wrap Folk Art,Product,3,175,5,0.365524,0.381961,0,0.000143,0.000143,0.000058,0,21,348,0.002432,1,3
Childrens Cutlery Dolly Girl,Childrens Cutlery Dolly Girl,Product,361,51154,4,0.512105,0.554168,0.00005,0.020545,0.020545,0.000464,0,3,848,0.34887,0.700846,45541
Set Of 6 Soldier Skittles,Set Of 6 Soldier Skittles,Product,771,88397,4,0.571086,0.639598,0.000743,0.04003,0.04003,0.000819,0,7,837,0.678992,0.524076,155564
Magnets Pack Of 4 Retro Photo,Magnets Pack Of 4 Retro Photo,Product,222,22251,4,0.502394,0.530245,0.000076,0.012367,0.012367,0.000275,0,3,894,0.211488,0.630019,15455
Disco Ball Rotator Battery Operated,Disco Ball Rotator Battery Operated,Product,1,182,6,0.293696,0.300915,0,0.000001,0.000001,0.00008,0,18,122,0.000036,0,0
Set/3 Rose Candle In Jewelled Box,Set/3 Rose Candle In Jewelled Box,Product,29,2141,5,0.462121,0.477087,0.000007,0.001622,0.001622,0.000099,0,18,280,0.027973,0.743842,302
Magazine Rack Gebra Assorted,Magazine Rack Gebra Assorted,Product,1,62,5,0.376651,0.39383,0,0.000076,0.000076,0.000057,0,24,767,0.001302,0,0
Pink Polkadot Cup,Pink Polkadot Cup,Product,447,75152,4,0.529257,0.575359,0.000227,0.023948,0.023948,0.000684,0,3,285,0.407371,0.607046,60511
Hand Warmer Babushka Design,Hand Warmer Babushka Design,Product,636,71988,4,0.554897,0.61396,0.004291,0.029224,0.029224,0.000945,0,6,627,0.499545,0.44196,89245
Pack Of 12 Vintage Christmas Tissue,Pack Of 12 Vintage Christmas Tissue,Product,435,62176,4,0.52324,0.570244,0.000075,0.025688,0.025688,0.000559,0,24,876,0.435311,0.722909,68239
Laundry 15c Metal Sign,Laundry 15c Metal Sign,Product,484,53471,4,0.536072,0.584064,0.000805,0.028388,0.028388,0.000562,0,18,886,0.481694,0.679876,79468
Laurel Heart Antique Gold,Laurel Heart Antique Gold,Product,60,4779,5,0.465071,0.483441,0.000002,0.003005,0.003005,0.000104,0,24,705,0.051239,0.783051,1386
N0 Singing Metal Sign,N0 Singing Metal Sign,Product,639,91804,4,0.55525,0.614468,0.000776,0.033172,0.033172,0.000871,0,18,680,0.563528,0.538601,109789
Travel Card Wallet Keep Calm,Travel Card Wallet Keep Calm,Product,940,156140,4,0.596272,0.673116,0.003622,0.045168,0.045168,0.001554,0,21,887,0.76849,0.445468,196180
Silver Hanging T-Light Holder,Silver Hanging T-Light Holder,Product,284,30144,4,0.507154,0.54092,0.000028,0.018043,0.018043,0.000315,0,18,178,0.306367,0.78286,31460
Folding Umbrella Blackblue Polkadot,Folding Umbrella Blackblue Polkadot,Product,3,216,5,0.365269,0.380938,0,0.000063,0.000063,0.000074,0,6,317,0.00114,1,3
Jigsaw Toadstools 3 Piece,Jigsaw Toadstools 3 Piece,Product,186,13622,4,0.488818,0.516521,0.000069,0.008854,0.008854,0.000202,0,6,761,0.152189,0.584772,10061
Green Polkadot Bowl,Green Polkadot Bowl,Product,282,32089,4,0.505882,0.540189,0.000038,0.017552,0.017552,0.000319,0,3,5,0.298403,0.764872,30305
Blue Polkadot Kids Bag,Blue Polkadot Kids Bag,Product,66,4063,4,0.477256,0.493074,0.000001,0.004984,0.004984,0.000091,0,3,306,0.085286,0.912821,1958
Silver Rococo Candle Stick,Silver Rococo Candle Stick,Product,4,242,5,0.446848,0.462073,0,0.000205,0.000205,0.00006,0,6,22,0.003614,1,6
Blue Scottie Dog W Flower Pattern,Blue Scottie Dog W Flower Pattern,Product,9,702,5,0.415492,0.434973,0.000001,0.000396,0.000396,0.000081,0,6,346,0.006891,0.722222,26
Christmas Tree Star Decoration,Christmas Tree Star Decoration,Product,678,78775,4,0.56047,0.622252,0.000785,0.033223,0.033223,0.000822,0,6,676,0.566296,0.498878,114494
Heart Ivory Trellis Small,Heart Ivory Trellis Small,Product,624,81158,4,0.55478,0.612308,0.000349,0.033471,0.033471,0.000758,0,18,304,0.568398,0.569324,110663
Tea Party Wrapping Paper,Tea Party Wrapping Paper,Product,229,33674,4,0.493602,0.525353,0.000065,0.01298,0.01298,0.000337,0,21,394,0.220866,0.706121,18434
Glass Apothecary Bottle Perfume,Glass Apothecary Bottle Perfume,Product,172,14040,4,0.489548,0.514996,0.000049,0.011312,0.011312,0.000192,0,24,89,0.192255,0.825649,12142
Psychedelic Tile Coaster,Psychedelic Tile Coaster,Product,19,1770,5,0.423406,0.443678,0.000005,0.000499,0.000499,0.0001,0,6,72,0.008747,0.590643,101
Woodland Bunnies Lolly Makers,Woodland Bunnies Lolly Makers,Product,253,20743,4,0.500764,0.532946,0.00002,0.015965,0.015965,0.000229,0,24,358,0.270755,0.807265,25734
Hand Open Shape Gold,Hand Open Shape Gold,Product,7,395,5,0.432339,0.450623,0,0.000546,0.000546,0.000059,0,3,861,0.009304,1,21
Ribbons Purse,Ribbons Purse,Product,74,4820,5,0.454278,0.476992,0,0.002442,0.002442,0.000117,0,6,360,0.042994,0.985561,2662
Set Of 9 Black Skull Balloons,Set Of 9 Black Skull Balloons,Product,419,50549,4,0.524705,0.5691,0.000122,0.024068,0.024068,0.000477,0,3,322,0.408724,0.670016,58674
Pantry Apple Corer,Pantry Apple Corer,Product,67,7914,5,0.466809,0.485697,0,0.003995,0.003995,0.000123,0,7,282,0.068025,0.923564,2042
Lunch Bag Cars Blue,Lunch Bag Cars Blue,Product,1219,289329,4,0.638977,0.727507,0.004459,0.05181,0.05181,0.002556,0,3,79,0.882286,0.336934,250130
Blue Diner Wall Clock,Blue Diner Wall Clock,Product,121,11321,5,0.481903,0.503234,0.000023,0.008648,0.008648,0.000164,0,8,550,0.147312,0.903719,6561
Christmas Gingham Tree,Christmas Gingham Tree,Product,630,78483,4,0.554428,0.61288,0.000216,0.034785,0.034785,0.000717,0,24,145,0.589773,0.612436,121345
Union Jack Flag Luggage Tag,Union Jack Flag Luggage Tag,Product,195,15467,5,0.496969,0.523218,0.000531,0.012859,0.012859,0.000215,0,3,206,0.218536,0.817024,15454
Hand Warmer Union Jack,Hand Warmer Union Jack,Product,502,68738,4,0.534216,0.585017,0.000132,0.029107,0.029107,0.000619,0,24,103,0.494048,0.677621,84872
Wooden Box Of Dominoes,Wooden Box Of Dominoes,Product,1021,168125,4,0.606895,0.688556,0.001118,0.048038,0.048038,0.001476,0,7,857,0.815912,0.419122,218241
Ice Cream Sundae Lip Gloss,Ice Cream Sundae Lip Gloss,Product,681,89732,4,0.557848,0.621235,0.000843,0.035713,0.035713,0.00083,0,7,95,0.606231,0.538633,124715
Pack Of 12 Pink Paisley Tissues,Pack Of 12 Pink Paisley Tissues,Product,574,78678,4,0.544982,0.600585,0.000201,0.032573,0.032573,0.000707,0,3,507,0.552512,0.625341,102838
Pink New Baroquecandlestick Candle,Pink New Baroquecandlestick Candle,Product,23,1636,5,0.453179,0.469558,0.000001,0.001019,0.001019,0.00009,0,6,559,0.017694,0.656126,166
Red Star Card Holder,Red Star Card Holder,Product,144,11707,4,0.486191,0.509309,0.000005,0.009301,0.009301,0.000154,0,24,220,0.157942,0.866356,8920
Grow Your Own Flowers Set Of 3,Grow Your Own Flowers Set Of 3,Product,2,117,5,0.33414,0.341854,0,0.000033,0.000033,0.000058,0,7,771,0.00058,1,1
Kittens Design Flannel,Kittens Design Flannel,Product,81,5068,4,0.481196,0.497808,0,0.005974,0.005974,0.0001,0,6,528,0.10212,0.945062,3062
Jam Making Set Printed,Jam Making Set Printed,Product,1639,394250,4,0.715689,0.808807,0.013286,0.057241,0.057241,0.003801,0,3,694,0.980577,0.221748,297662
Wall Art Vintage Heart,Wall Art Vintage Heart,Product,10,1666,5,0.376597,0.394942,0,0.000202,0.000202,0.00009,0,18,874,0.003538,1,45
Zinc T-Light Holder Stars Small,Zinc T-Light Holder Stars Small,Product,555,74319,4,0.542503,0.59674,0.000981,0.030494,0.030494,0.000718,0,18,211,0.517673,0.594861,91451
Hook 1 Hanger Magic Garden,Hook 1 Hanger Magic Garden,Product,211,28765,4,0.496404,0.524908,0.000032,0.011989,0.011989,0.000297,0,3,683,0.204225,0.726202,16089
Retrospot Babushka Doorstop,Retrospot Babushka Doorstop,Product,7,522,5,0.360005,0.374558,0,0.000072,0.000072,0.000086,0,6,72,0.00136,0.714286,15
Family Album White Picture Frame,Family Album White Picture Frame,Product,267,21421,4,0.506371,0.538315,0.000034,0.017812,0.017812,0.000251,0,18,1,0.302543,0.825716,29322
Wrap Paisley Park,Wrap Paisley Park,Product,323,36939,4,0.510808,0.548481,0.000109,0.018809,0.018809,0.000369,0,21,71,0.31986,0.673942,35047
Baking Mould Easter Egg Milk Choc,Baking Mould Easter Egg Milk Choc,Product,78,9105,5,0.472272,0.491066,0.000008,0.004486,0.004486,0.000147,0,3,836,0.076988,0.78688,2363
Heavens Scent Fragrance Oils Asstd,Heavens Scent Fragrance Oils Asstd,Product,1,72,1,1,1,0,0,0,0.000376,11,17,508,0.000018,0,0
Set/4 Blue Flower Candles In Bowl,Set/4 Blue Flower Candles In Bowl,Product,1,92,5,0.327793,0.333244,0,0.000015,0.000015,0.000058,0,18,192,0.000261,0,0
Gardenia 3 Wick Morris Boxed Candle,Gardenia 3 Wick Morris Boxed Candle,Product,5,390,5,0.434703,0.452033,0.000148,0.00012,0.00012,0.000095,0,6,814,0.002187,0.6,6
Rose Caravan Doorstop,Rose Caravan Doorstop,Product,40,2487,5,0.467391,0.48252,0,0.0032,0.0032,0.000079,0,1,389,0.054741,0.935897,730
Milk Pan Blue Polkadot,Milk Pan Blue Polkadot,Product,93,6256,5,0.465649,0.488302,0.000005,0.003247,0.003247,0.000135,0,6,847,0.056981,0.894811,3828
White Travel Alarm Clock,White Travel Alarm Clock,Product,113,7749,4,0.486823,0.505877,0.000004,0.006015,0.006015,0.000138,0,6,359,0.10383,0.887958,5619
Piece Of Camo Stationery Set,Piece Of Camo Stationery Set,Product,61,7135,5,0.462284,0.481738,0.000022,0.002326,0.002326,0.000149,0,6,684,0.040197,0.591257,1082
Childs Garden Rake Blue,Childs Garden Rake Blue,Product,23,1926,5,0.422111,0.443582,0,0.000959,0.000959,0.000094,0,7,542,0.016404,0.826087,209
Ant White Wire Heart Spiral,Ant White Wire Heart Spiral,Product,12,800,5,0.453179,0.468173,0,0.001014,0.001014,0.000063,0,18,361,0.017395,1,66
Mini Zinc Garden Decorations,Mini Zinc Garden Decorations,Product,24,7425,5,0.429577,0.450114,0.000002,0.000572,0.000572,0.000162,0,6,893,0.010113,0.90942,251
Cook With Wine Metal Sign,Cook With Wine Metal Sign,Product,781,138176,4,0.574589,0.642362,0.001163,0.039301,0.039301,0.001268,0,18,217,0.668558,0.49657,150863
Wooden Rounders Garden Set,Wooden Rounders Garden Set,Product,162,12816,4,0.490647,0.514455,0.000026,0.011437,0.011437,0.00018,0,1,806,0.194517,0.880531,11483
Moody Girl Door Hanger,Moody Girl Door Hanger,Product,214,22611,4,0.501146,0.528307,0.000172,0.01102,0.01102,0.000303,0,6,366,0.188223,0.589136,13427
Woodland Large Pink Felt Heart,Woodland Large Pink Felt Heart,Product,22,2723,5,0.355854,0.372824,0.000023,0.000267,0.000267,0.000136,0,24,392,0.004808,0.731602,169
Set Of 20 Kids Cookie Cutters,Set Of 20 Kids Cookie Cutters,Product,1003,126665,4,0.601744,0.68395,0.001273,0.047527,0.047527,0.001154,0,3,137,0.807135,0.425745,213938
Woven Sunset Cushion Cover,Woven Sunset Cushion Cover,Product,8,441,5,0.443149,0.459645,0,0.000695,0.000695,0.00006,0,6,776,0.011949,1,28
Joy Wooden Block Letters,Joy Wooden Block Letters,Product,4,287,5,0.400397,0.420041,0,0.000259,0.000259,0.000069,0,24,204,0.00442,1,6
Icon Placemat Pop Art Elvis,Icon Placemat Pop Art Elvis,Product,61,6228,5,0.460984,0.48055,0.000039,0.001396,0.001396,0.000171,0,6,276,0.024752,0.56612,1036
Diamante Ring Assorted In Box,Diamante Ring Assorted In Box,Product,47,5185,5,0.461308,0.478994,0.000016,0.002108,0.002108,0.000122,0,6,328,0.036386,0.572618,619
Small Pink Glass Sundae Dish,Small Pink Glass Sundae Dish,Product,70,6843,5,0.475353,0.492337,0.000096,0.002282,0.002282,0.000185,0,6,276,0.040119,0.559834,1352
Mistletoe Heart Wreath Green,Mistletoe Heart Wreath Green,Product,201,15303,4,0.490923,0.519793,0.00012,0.011979,0.011979,0.000201,0,24,138,0.203399,0.760199,15280
Black/Blue Polkadot Umbrella,Black/Blue Polkadot Umbrella,Product,190,15953,4,0.497912,0.523192,0.000017,0.012777,0.012777,0.000195,0,3,519,0.217329,0.836703,15023
Origami Opium Incense/Candle Set,Origami Opium Incense/Candle Set,Product,5,282,5,0.354987,0.368204,0,0.000066,0.000066,0.000065,0,6,814,0.001193,0.9,9
Fluted Antique Candle Holder,Fluted Antique Candle Holder,Product,543,51905,4,0.543965,0.596073,0.000668,0.031124,0.031124,0.000543,0,18,333,0.527894,0.65773,96787
Drawer Knob Ceramic Red,Drawer Knob Ceramic Red,Product,74,8127,5,0.4631,0.483664,0.000007,0.003691,0.003691,0.000133,0,18,374,0.062801,0.76157,2057
Enamel Measuring Jug Cream,Enamel Measuring Jug Cream,Product,198,19524,5,0.493416,0.521057,0.000045,0.011926,0.011926,0.000242,0,3,836,0.203207,0.728042,14199
Jumbo Shopper Vintage Red Paisley,Jumbo Shopper Vintage Red Paisley,Product,1207,258935,4,0.63696,0.725156,0.003156,0.051564,0.051564,0.002292,0,1,616,0.878167,0.339992,247453
36 Foil Heart Cake Cases,36 Foil Heart Cake Cases,Product,326,53831,4,0.508432,0.547306,0.000053,0.018896,0.018896,0.000487,0,3,790,0.321025,0.702143,37196
Aged Glass Silver T-Light Holder,Aged Glass Silver T-Light Holder,Product,521,57150,4,0.539712,0.590577,0.000851,0.028886,0.028886,0.00062,0,18,862,0.4913,0.608745,82144
Spaceboy Mini Backpack,Spaceboy Mini Backpack,Product,339,39007,4,0.507252,0.548037,0.000093,0.019387,0.019387,0.000382,0,3,794,0.329099,0.686705,39342
Set/6 Red Spotty Paper Cups,Set/6 Red Spotty Paper Cups,Product,721,125023,4,0.565545,0.630576,0.001014,0.035757,0.035757,0.001156,0,3,229,0.608228,0.489667,127098
Set/10 Blue Polkadot Party Candles,Set/10 Blue Polkadot Party Candles,Product,420,69283,4,0.521057,0.567289,0.000072,0.023957,0.023957,0.000606,0,3,230,0.406589,0.675122,59404
Painted Metal Star With Holly Bells,Painted Metal Star With Holly Bells,Product,235,26417,4,0.499809,0.53015,0.000086,0.013217,0.013217,0.00031,0,24,239,0.225125,0.710275,19529
Toast Its - Happy Birthday,Toast Its - Happy Birthday,Product,131,8636,4,0.487003,0.508197,0.000001,0.009916,0.009916,0.000128,0,3,15,0.168721,0.93717,7980
12 Pink Rose Peg Place Settings,12 Pink Rose Peg Place Settings,Product,1,74,6,0.329564,0.334807,0,0.000015,0.000015,0.000058,0,18,734,0.000267,0,0
Party Pizza Dish Blue Polkadot,Party Pizza Dish Blue Polkadot,Product,279,30788,5,0.503745,0.538499,0.000206,0.011777,0.011777,0.000403,0,6,599,0.203283,0.508548,19722
Set Of 6 T-Lights Toadstools,Set Of 6 T-Lights Toadstools,Product,267,19170,4,0.506371,0.538506,0.000085,0.015821,0.015821,0.000238,0,6,146,0.26971,0.705781,25063
Classic Chrome Bicycle Bell,Classic Chrome Bicycle Bell,Product,292,31549,4,0.504035,0.539967,0.000019,0.018719,0.018719,0.000317,0,24,830,0.317192,0.807395,34303
Jam Clock Magnet,Jam Clock Magnet,Product,18,1315,5,0.452241,0.468192,0,0.001176,0.001176,0.000071,0,8,92,0.02016,0.954248,146
Coffee Scent Pillar Candle,Coffee Scent Pillar Candle,Product,7,466,5,0.449452,0.464646,0,0.000495,0.000495,0.000064,0,18,489,0.008557,0.761905,16
Pink Party Bags,Pink Party Bags,Product,129,16769,5,0.478301,0.502027,0.000013,0.007971,0.007971,0.000202,0,3,267,0.135792,0.802931,6629
Egg Frying Pan Ivory,Egg Frying Pan Ivory,Product,53,3738,4,0.458647,0.477793,0.000051,0.003518,0.003518,0.000129,0,24,89,0.059749,0.832366,1147
Pin Cushion Babushka Red,Pin Cushion Babushka Red,Product,4,222,5,0.433053,0.450654,0,0.000323,0.000323,0.000058,0,3,537,0.005544,1,6
Retrospot Padded Seat Cushion,Retrospot Padded Seat Cushion,Product,152,11785,4,0.48377,0.5088,0.00003,0.008611,0.008611,0.000161,0,3,291,0.146916,0.718979,8251
Small Medina Stamped Metal Bowl,Small Medina Stamped Metal Bowl,Product,66,8316,5,0.461877,0.481821,0.001481,0.003674,0.003674,0.000197,0,3,343,0.062627,0.93007,1995
S/4 Ivory Mini Rose Candle In Bowl,S/4 Ivory Mini Rose Candle In Bowl,Product,398,32353,4,0.52639,0.567607,0.000369,0.022819,0.022819,0.000385,0,6,667,0.388629,0.678063,53569
Ceramic Cake Design Spotted Plate,Ceramic Cake Design Spotted Plate,Product,66,6562,5,0.475009,0.491543,0.000007,0.003981,0.003981,0.000124,0,18,423,0.068191,0.796737,1709
Set Of 4 Jam Jar Magnets,Set Of 4 Jam Jar Magnets,Product,473,66920,4,0.528511,0.578282,0.000405,0.025701,0.025701,0.00064,0,24,140,0.436565,0.596374,66572
200 Red + White Bendy Straws,200 Red + White Bendy Straws,Product,245,19177,4,0.501817,0.532755,0.0001,0.014443,0.014443,0.000235,0,3,758,0.24625,0.696286,20812
Clock Magnet Mum's Kitchen,Clock Magnet Mum's Kitchen,Product,22,1579,5,0.45271,0.469177,0,0.001449,0.001449,0.000074,0,3,92,0.024711,0.900433,208
Ladies & Gentlemen Metal Sign,Ladies & Gentlemen Metal Sign,Product,428,49211,4,0.530006,0.573421,0.000523,0.025649,0.025649,0.000487,0,18,75,0.435109,0.709383,64822
Decorative Cats Bathroom Bottle,Decorative Cats Bathroom Bottle,Product,420,33917,4,0.528724,0.571642,0.000402,0.021022,0.021022,0.000429,0,6,2,0.359918,0.554893,48825
Hanging Wood And Felt Butterfly,Hanging Wood And Felt Butterfly,Product,254,22936,4,0.505687,0.53644,0.000126,0.010806,0.010806,0.000329,0,6,500,0.187039,0.584202,18771
Toilet Sign Occupied Or Vacant,Toilet Sign Occupied Or Vacant,Product,749,87095,4,0.570217,0.636326,0.000514,0.038846,0.038846,0.00081,0,18,695,0.65936,0.524339,146881
Set Of 4 Napkin Charms Crowns,Set Of 4 Napkin Charms Crowns,Product,15,1007,5,0.445029,0.461965,0.000019,0.000556,0.000556,0.000087,0,6,332,0.009676,0.52381,55
Magic Drawing Slate Purdey,Magic Drawing Slate Purdey,Product,245,42201,4,0.500764,0.532056,0.000165,0.013031,0.013031,0.000441,0,7,131,0.221916,0.613483,18337
Deluxe Sewing Kit,Deluxe Sewing Kit,Product,525,58520,4,0.540602,0.59207,0.000165,0.030281,0.030281,0.000544,0,3,237,0.5136,0.652236,89715
